Training start,Training end,Test start,Test end,#Predicted Anomalies train,#ESA Anomalies train,#Predicted Anomalies test,#ESA Anomalies test,Precision,Recall,F0.5,tp,fp,fn,tnt,nt,tnrt
2001-08-01,2002-04-01,2002-04-01,2002-05-01,2160,2690,133,236,1.0,0.8,0.9523809523809523,12,0,3,2528799.951,2528799.951,1.0
2001-09-01,2002-05-01,2002-05-01,2002-06-01,1741,2786,188,425,1.0,0.7916666666666666,0.9500000000000001,19,0,5,2363658.2219999996,2363658.2219999996,1.0
2001-10-01,2002-06-01,2002-06-01,2002-07-01,1043,3027,38,206,1.0,0.9090909090909091,0.980392156862745,10,0,1,2534165.907,2534165.907,1.0
2001-11-01,2002-07-01,2002-07-01,2002-08-01,2503,2826,65,104,1.0,1.0,1.0,6,0,0,2658559.47,2658559.47,1.0
2001-12-01,2002-08-01,2002-08-01,2002-09-01,792,2581,18,275,1.0,0.3333333333333333,0.7142857142857143,5,0,10,2463722.6429999997,2463722.6429999997,1.0
2002-01-01,2002-09-01,2002-09-01,2002-10-01,1919,2454,136,227,0.9996598810444932,1.0,0.9997278863253908,14,0,0,2476758.132,2477600.811,0.9996598810444932
2002-02-01,2002-10-01,2002-10-01,2002-11-01,3685,2102,251,287,1.0,1.0,1.0,16,0,0,2618349.648,2618349.648,1.0
2002-03-01,2002-11-01,2002-11-01,2002-12-01,2955,1933,192,226,0.4941630376384729,1.0,0.5497831670767984,14,9,0,2068905.3599999999,2548417.428,0.8118392761203483
2002-04-01,2002-12-01,2002-12-01,2003-01-01,1669,1986,582,595,1.0,0.9411764705882353,0.9876543209876544,32,0,2,2334311.103000001,2334311.103000001,1.0
2002-05-01,2003-01-01,2003-01-01,2003-02-01,2396,2345,506,376,1.0,1.0,1.0,21,0,0,2351708.781,2351708.781,1.0
2002-06-01,2003-02-01,2003-02-01,2003-03-01,2049,2276,126,217,1.0,0.8666666666666667,0.9701492537313434,13,0,2,2368694.124,2368694.124,1.0
2002-07-01,2003-03-01,2003-03-01,2003-04-01,873,2287,63,209,1.0,0.8571428571428571,0.9677419354838709,12,0,2,2634740.94,2634740.94,1.0
2002-08-01,2003-04-01,2003-04-01,2003-05-01,2150,2392,123,180,1.0,1.0,1.0,12,0,0,2559449.199,2559449.199,1.0
2002-09-01,2003-05-01,2003-05-01,2003-06-01,1684,2297,173,303,1.0,1.0,1.0,17,0,0,2628600.669,2628600.669,1.0
2002-10-01,2003-06-01,2003-06-01,2003-07-01,1747,2373,265,192,0.065079784034587,1.0,0.08004736375677649,12,156,0,2330219.199,2557541.193,0.9111169764842181
